# Sensor type: Respeck
# Activity type: Standing
# Activity subtype: Normal
# Subject id: s1862623
# Notes: test1
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695726843286,-0.33276367,-0.9573364,0.16986084,-0.90625,1.140625,0.125
1695726843343,-0.3256836,-0.9636841,0.16937256,1.046875,-0.015625,0.40625
1695726843404,-0.3293457,-0.95513916,0.16351318,-0.65625,0.5625,0.234375
1695726843405,-0.34375,-0.96099854,0.17791748,-0.34375,0.875,0.671875
1695726843423,-0.3239746,-0.9668579,0.17181396,-0.078125,-0.03125,-0.015625
1695726843463,-0.3330078,-0.958313,0.15618896,-0.140625,0.59375,0.125
1695726843503,-0.3251953,-0.96173096,0.16693115,-0.296875,0.390625,0.078125
1695726843543,-0.3330078,-0.95880127,0.168396,0.359375,-0.125,0.03125
1695726843583,-0.33911133,-0.9561157,0.16571045,-0.15625,1.3125,0.40625
1695726843623,-0.33325195,-0.9602661,0.15863037,0.171875,0.703125,0.140625
1695726843663,-0.3305664,-0.9541626,0.16229248,0.234375,-0.265625,-0.015625
1695726843703,-0.34155273,-0.9619751,0.168396,-0.375,0.75,0.21875
1695726843764,-0.33129883,-0.9678345,0.15740967,0.828125,0.171875,0.15625
1695726843783,-0.328125,-0.96295166,0.15838623,0.09375,-0.5,0.578125
1695726843823,-0.3371582,-0.96099854,0.15423584,0.046875,-0.4375,0.21875
1695726843864,-0.328125,-0.9607544,0.15838623,-0.859375,1.59375,0.109375
1695726843903,-0.33129883,-0.96466064,0.16351318,0.765625,-0.015625,0.328125
1695726843943,-0.32958984,-0.96466064,0.1605835,2.328125,-0.5625,0.03125
1695726843983,-0.33520508,-0.960022,0.1486206,-0.59375,-0.09375,0.328125
1695726844024,-0.33325195,-0.960022,0.15106201,0.5625,0.515625,-0.125
1695726844085,-0.32373047,-0.96710205,0.16326904,1.1875,0.1875,0.71875
1695726844123,-0.34106445,-0.95977783,0.12884521,1.0625,-0.59375,0.390625
1695726844143,-0.32836914,-0.9614868,0.14813232,1.28125,0.703125,0.203125
1695726844184,-0.3215332,-0.96417236,0.14202881,1.21875,-0.125,0.578125
1695726844225,-0.33447266,-0.96539307,0.1449585,1.6875,-0.96875,0.5
1695726844264,-0.3293457,-0.9663696,0.13446045,-0.265625,1.03125,0.390625
1695726844305,-0.32861328,-0.9627075,0.14520264,1.25,0.046875,0.46875
1695726844344,-0.33032227,-0.9627075,0.13128662,1.625,-1.34375,0.484375
1695726844384,-0.33496094,-0.96588135,0.12957764,0.96875,0.046875,0.859375
1695726844425,-0.32910156,-0.9614868,0.12200928,1.328125,-1.09375,0.859375
1695726844464,-0.32470703,-0.97320557,0.124694824,0.625,-0.390625,0.359375
1695726844505,-0.32421875,-0.9668579,0.11956787,-0.375,2.0,0.390625
1695726844544,-0.32836914,-0.9536743,0.11956787,-0.171875,0.109375,0.125
1695726844584,-0.31591797,-0.9673462,0.12738037,0.21875,0.734375,0.375
1695726844624,-0.33129883,-0.9678345,0.12762451,0.78125,-0.21875,0.859375
1695726844665,-0.3239746,-0.96710205,0.1239624,0.390625,-0.953125,0.5625
1695726844705,-0.32470703,-0.97076416,0.1149292,0.640625,-0.234375,0.390625
1695726844726,-0.32495117,-0.9690552,0.11395264,-0.078125,-0.359375,0.296875
1695726844765,-0.32373047,-0.9717407,0.11663818,0.921875,-0.234375,0.734375
1695726844804,-0.32080078,-0.9614868,0.12982178,0.765625,-0.0625,0.265625
1695726844845,-0.32910156,-0.96759033,0.10003662,-1.625,0.0,0.15625
1695726844886,-0.32861328,-0.9697876,0.13543701,0.75,1.0625,0.203125
1695726844925,-0.32617188,-0.9690552,0.11517334,0.828125,0.546875,1.171875
1695726844965,-0.32348633,-0.97003174,0.10369873,-0.3125,2.015625,0.390625
1695726845006,-0.32104492,-0.9714966,0.11102295,0.171875,1.3125,0.390625
1695726845046,-0.3178711,-0.9612427,0.113220215,-0.53125,1.015625,0.265625
1695726845084,-0.31982422,-0.96588135,0.120788574,-0.21875,2.421875,0.640625
1695726845125,-0.30981445,-0.96221924,0.105163574,-0.484375,1.0625,-0.015625
1695726845165,-0.31884766,-0.9697876,0.11883545,0.40625,1.015625,0.234375
1695726845206,-0.32128906,-0.97003174,0.11151123,-0.453125,0.859375,0.03125
1695726845264,-0.3269043,-0.96343994,0.117126465,-0.21875,0.484375,0.046875
1695726845304,-0.31982422,-0.9663696,0.113220215,-0.375,0.171875,-0.375
1695726845328,-0.31933594,-0.9727173,0.105651855,-0.09375,0.765625,-0.1875
1695726845365,-0.31835938,-0.97198486,0.109802246,-0.4375,0.171875,-0.078125
1695726845403,-0.32006836,-0.96954346,0.11834717,-0.375,1.234375,-0.265625
1695726845444,-0.32495117,-0.9612427,0.11126709,-0.140625,1.03125,-0.109375
1695726845485,-0.32299805,-0.9714966,0.10809326,0.015625,0.34375,0.078125
1695726845526,-0.31518555,-0.9631958,0.11151123,-0.484375,0.921875,0.1875
1695726845565,-0.32714844,-0.9649048,0.11102295,-0.4375,0.484375,0.0
1695726845606,-0.3244629,-0.9631958,0.11077881,-0.59375,1.5625,-0.109375
1695726845645,-0.32617188,-0.97784424,0.11663818,-0.265625,1.5,0.5
1695726845685,-0.32006836,-0.9624634,0.11639404,-1.046875,1.15625,-0.03125
1695726845728,-0.32055664,-0.9710083,0.101745605,-0.9375,1.453125,0.09375
1695726845765,-0.32226562,-0.9714966,0.11981201,-3.265625,1.8125,-0.40625
1695726845806,-0.32373047,-0.96954346,0.13079834,0.109375,2.578125,0.5625
1695726845845,-0.31982422,-0.96539307,0.11419678,-1.203125,1.53125,0.140625
1695726845885,-0.31567383,-0.9663696,0.12615967,-2.21875,2.234375,-0.421875
